id,lat,lon,location,date,severity,borough,temperature_2m,relative_humidity_2m,precipitation,rain,snowfall,cloud_cover,wind_speed_10m
222434,51.527699,-0.022269,Bow Road junction with Tomlin's Grove,2014-04-07 21:46:00+00:00,Fatal,Tower Hamlets,10.295499801635742,88.3039321899414,0.20000000298023224,0.20000000298023224,0.0,89.99999237060547,21.962949752807617
222435,51.522456,-0.042101,Mile End Road junction with Bancroft Road,2014-10-05 04:25:00+00:00,Fatal,Tower Hamlets,4.72599983215332,90.64263916015625,0.0,0.0,0.0,0.0,6.214563369750977
222436,51.512755,-0.000145,East India Dock Road junction with Leamouth Road,2014-10-28 13:10:00+00:00,Fatal,Tower Hamlets,16.673500061035156,71.628662109375,0.0,0.0,0.0,0.0,19.486610412597656
222437,51.511788,-0.028002,East India Dock Road junction with Burdett Road,2014-10-30 19:35:00+00:00,Fatal,Tower Hamlets,13.73449993133545,94.30110168457031,0.0,0.0,0.0,13.199999809265137,10.538843154907227
222438,51.514433,-0.057146,Commercial Road junction with Cavell Street,2014-11-24 22:08:00+00:00,Fatal,Tower Hamlets,0.7389999628067017,100.0,0.0,0.0,0.0,100.0,7.412853240966797
222439,51.511388,-0.068805,Leman Street junction with Chamber Street,2014-12-06 07:21:00+00:00,Fatal,Tower Hamlets,-1.3760000467300415,89.52001953125,0.0,0.0,0.0,0.0,10.587918281555176
222440,51.509033,-0.067751,The Highway junction with Dock Street,2014-12-08 08:12:00+00:00,Fatal,Tower Hamlets,2.4019999504089355,89.82421875,0.0,0.0,0.0,41.099998474121094,14.830076217651367
599085,51.490184,-0.223543,Fulham Palace Road 63 metres south of junction with Sussex Place,2014-06-01 02:20:00+00:00,Fatal,Hammersmith and Fulham,11.897500038146973,90.83610534667969,0.0,0.0,0.0,31.799999237060547,7.289444923400879
599086,51.506016,-0.229844,Uxbridge Road 29 metres west of junction with Coverdale Road,2014-10-26 02:06:00+00:00,Fatal,Hammersmith and Fulham,9.990999221801758,91.62869262695312,0.0,0.0,0.0,31.5,15.34968376159668
599087,51.483823,-0.201467,North End Road junction with Racton Road,2014-12-12 12:34:00+00:00,Fatal,Hammersmith and Fulham,7.453999996185303,85.64207458496094,0.0,0.0,0.0,100.0,18.363529205322266
594215,51.462419,0.0299,Rochester Way Relief Road 50 metres south of junction with Kidbrooke Park Road,2014-04-17 17:25:00+00:00,Fatal,Greenwich,14.345999717712402,63.65953826904297,0.0,0.0,0.0,95.70000457763672,15.5301513671875
594216,51.494409,0.112718,Eynsham Drive junction with Finchale Road,2014-06-19 11:00:00+00:00,Fatal,Greenwich,20.7864990234375,68.53375244140625,0.20000000298023224,0.20000000298023224,0.0,100.0,10.63676643371582
594217,51.485709,0.050667,Hillreach 46 metres north east of junction with Erwood Road,2014-08-05 15:55:00+00:00,Fatal,Greenwich,22.23499870300293,53.64905548095703,0.0,0.0,0.0,69.9000015258789,18.556594848632812
594218,51.496195,0.118419,Eynsham Drive 179 metres west of junction with Harrow Manor Way,2014-10-31 17:12:00+00:00,Fatal,Greenwich,16.843000411987305,74.30397033691406,0.0,0.0,0.0,18.0,16.595178604125977
611246,51.57128,-0.371179,Alexandra Avenue 31 metres north of junction with Clitheroe Avenue,2014-09-28 01:02:00+00:00,Fatal,Harrow,14.771499633789062,96.51017761230469,0.0,0.0,0.0,40.20000076293945,5.58870267868042
611247,51.559877,-0.378943,Eastcote Lane junction with Brookside Close,2014-12-17 17:04:00+00:00,Fatal,Harrow,10.92549991607666,90.76897430419922,0.0,0.0,0.0,100.0,14.458381652832031
611248,51.563143,-0.368007,Eastcote Lane junction with Tithe Farm Avenue,2014-12-27 20:14:00+00:00,Fatal,Harrow,0.8669999837875366,90.6878433227539,0.0,0.0,0.0,82.5,18.532133102416992
603689,51.494663,0.133475,St John Fisher Road junction with Kale Road,2014-07-24 18:18:00+00:00,Fatal,Bexley,23.079999923706055,57.48124694824219,0.0,0.0,0.0,1.8000000715255737,16.793140411376953
601323,51.602801,0.019115,Woodford Green High Road junction with Forest Approach,2014-02-09 13:40:00+00:00,Fatal,Redbridge,7.548500061035156,65.27910614013672,0.0,0.0,0.0,67.19999694824219,35.94595718383789
601324,51.581608,0.074179,Cranbrook Road junction with Kenwood Garden's,2014-05-02 02:40:00+00:00,Fatal,Redbridge,9.36299991607666,93.15592956542969,0.0,0.0,0.0,100.0,16.520822525024414
601325,51.585326,0.082577,Civic Way 60Nw of junction with Barnardo Drive,2014-06-05 10:16:00+00:00,Fatal,Redbridge,14.943499565124512,56.212158203125,0.0,0.0,0.0,25.5,18.486621856689453
601326,51.558533,0.061877,North Circular Road 340 metres north west of junction with Romford Road,2014-08-28 14:30:00+00:00,Fatal,Redbridge,21.386499404907227,59.93498992919922,0.0,0.0,0.0,68.69999694824219,19.681827545166016
223075,51.462419,0.0299,Rochester Way Relief Road 50 metres south of junction with Kidbrooke Park Road,2014-04-17 17:25:00+00:00,Fatal,Greenwich,14.345999717712402,63.65953826904297,0.0,0.0,0.0,95.70000457763672,15.5301513671875
223076,51.494409,0.112718,Eynsham Drive junction with Finchale Road,2014-06-19 11:00:00+00:00,Fatal,Greenwich,20.7864990234375,68.53375244140625,0.20000000298023224,0.20000000298023224,0.0,100.0,10.63676643371582
607215,51.429258,-0.42802,Chertsey Road 100 north of junction with Cadbury Road,2014-04-06 01:37:00+00:00,Fatal,Hounslow,11.48449993133545,97.38572692871094,0.800000011920929,0.800000011920929,0.0,100.0,20.730501174926758
607216,51.452977,-0.40648,Harlington Road west junction with Clymping Dene,2014-09-05 03:06:00+00:00,Fatal,Hounslow,15.167499542236328,96.20977020263672,0.0,0.0,0.0,68.4000015258789,4.6938252449035645
607217,51.436871,-0.379561,Hampton Road west 28 metres north west of junction with Great Chertsey Road,2014-10-03 19:14:00+00:00,Fatal,Hounslow,15.738999366760254,83.71133422851562,0.0,0.0,0.0,15.600000381469727,13.493998527526855
591642,51.544324,-0.114426,Wheelwright Street junction with Roman Way,2014-12-19 19:54:00+00:00,Fatal,Islington,5.920000076293945,73.64016723632812,0.0,0.0,0.0,0.0,19.852294921875
612223,51.587752,-0.199964,Finchley Road junction with Monkville Avenue,2014-07-15 20:00:00+00:00,Fatal,Barnet,20.39150047302246,64.57333374023438,0.0,0.0,0.0,64.19999694824219,2.545584201812744
612224,51.596986,-0.198155,East End Road junction with Regent's Park Road,2014-11-29 20:02:00+00:00,Fatal,Barnet,5.96150016784668,98.28591918945312,0.0,0.0,0.0,21.599998474121094,5.351784706115723
612225,51.654772,-0.201791,High Street junction with Salisbury Road,2014-11-29 15:28:00+00:00,Fatal,Barnet,10.142499923706055,86.80496215820312,0.0,0.0,0.0,6.300000190734863,6.830519199371338
612226,51.572701,-0.227255,North Circular Road 374Se of junction with A406 Slip Road,2014-12-19 19:55:00+00:00,Fatal,Barnet,6.158499717712402,72.37783813476562,0.0,0.0,0.0,0.0,20.54840087890625
612227,51.650239,-0.222931,Barnet Road 50 metres north east of junction with Filed View,2014-12-29 21:23:00+00:00,Fatal,Barnet,-1.0945000648498535,93.94889068603516,0.0,0.0,0.0,8.100000381469727,9.290511131286621
612239,51.578337,-0.099019,Green Lanes 31 metres north of junction with Burgoyne Road,2014-02-21 10:20:00+00:00,Fatal,Haringey,6.004000186920166,72.86882781982422,0.0,0.0,0.0,5.399999618530273,17.309974670410156
612240,51.577802,-0.082732,Seven Sisters Road junction with Moreton Road,2014-10-19 13:00:00+00:00,Fatal,Haringey,17.9689998626709,68.19158172607422,0.0,0.0,0.0,31.5,26.64972686767578
612241,51.587818,-0.057481,Ferry Lane junction with Jarrow Road,2014-12-16 19:45:00+00:00,Fatal,Haringey,3.8385000228881836,94.18157958984375,0.0,0.0,0.0,57.900001525878906,10.703569412231445
612242,51.584109,-0.100077,Green Lanes junction with Beresford Road,2014-12-24 18:12:00+00:00,Fatal,Haringey,5.329999923706055,66.93370056152344,0.0,0.0,0.0,0.0,16.65753936767578
604430,51.371092,0.063645,"Crofton Road 65, north east of junction with Burlington Close",2014-01-21 10:18:00+00:00,Fatal,Bromley,1.9959999322891235,97.53044891357422,0.0,0.0,0.0,100.0,6.130578994750977
604431,51.357681,0.084588,Shire Lane junction with Farnborough Hill,2014-08-03 19:10:00+00:00,Fatal,Bromley,18.086999893188477,60.34515380859375,0.0,0.0,0.0,0.30000001192092896,14.336860656738281
604432,51.368915,0.139837,Skeet Hill Lane 555 metres north west of junction with Gorse Road,2014-11-06 08:25:00+00:00,Fatal,Bromley,1.4674999713897705,97.17008209228516,0.0,0.0,0.0,85.79999542236328,7.172948837280273
604444,51.334954,-0.009902,Homestead Way 60 metres north west of junction with Kennel Wood Crescent,2014-08-03 00:11:00+00:00,Fatal,Croydon,13.592000007629395,81.53875732421875,0.0,0.0,0.0,15.899999618530273,9.6932954788208
604445,51.330479,-0.125652,Brighton Road 144 metres south west of junction with Old Lodge Lane,2014-08-08 20:38:00+00:00,Fatal,Croydon,17.249000549316406,89.17234802246094,1.5,1.5,0.0,100.0,12.496719360351562
604446,51.356904,-0.074878,Croham Valley Road 217 metres south east of junction with Ballards Farm Road,2014-08-18 07:43:00+00:00,Fatal,Croydon,11.837499618530273,78.3350601196289,0.0,0.0,0.0,9.0,17.654687881469727
604447,51.349189,-0.043464,Selsdon Park Road junction with Farnborough Avenue,2014-08-23 09:00:00+00:00,Fatal,Croydon,13.366999626159668,67.24137115478516,0.0,0.0,0.0,30.89999771118164,14.40899658203125
604448,51.379792,-0.099784,Wellesley Road junction with Station Road,2014-10-16 14:31:00+00:00,Fatal,Croydon,16.42150115966797,71.81915283203125,0.0,0.0,0.0,63.0,15.038350105285645
604449,51.374487,-0.050576,Wickham Road junction with Spring Park Road,2014-10-26 20:52:00+00:00,Fatal,Croydon,11.254500389099121,79.32015991210938,0.0,0.0,0.0,45.29999923706055,12.819234848022461
604450,51.353343,-0.115815,Purley Way 507 metres south of junction with Imperial Way,2014-12-26 14:55:00+00:00,Fatal,Croydon,4.117500305175781,86.19829559326172,0.0,0.0,0.0,95.4000015258789,10.041354179382324
604451,51.383342,-0.107972,London Road 33 metres north west of junction with St James's Road,2014-12-29 01:03:00+00:00,Fatal,Croydon,-1.7395000457763672,90.83216094970703,0.0,0.0,0.0,0.0,12.31389331817627
601920,51.6046,0.251414,Colchester Road junction with Maylands Way,2014-07-03 05:43:00+00:00,Fatal,Havering,13.498000144958496,81.79875946044922,0.0,0.0,0.0,0.0,11.246759414672852
601921,51.557796,0.276802,St Mary's Lane junction with Pike Lane,2014-09-01 17:06:00+00:00,Fatal,Havering,17.369001388549805,88.32857513427734,0.0,0.0,0.0,100.0,11.367109298706055
601922,51.580306,0.17826,North Street junction with St Edwards Way,2014-09-02 22:02:00+00:00,Fatal,Havering,15.59749984741211,95.91301727294922,0.0,0.0,0.0,25.799999237060547,9.255571365356445
601923,51.600204,0.247587,Church Road 88 metres north east of junction with Halidon Rise,2014-10-15 19:15:00+00:00,Fatal,Havering,13.02400016784668,93.6518783569336,1.2999999523162842,1.2999999523162842,0.0,100.0,12.031756401062012
228665,51.492239,-0.193212,Earl's Court Road junction with Hogarth Road,2014-02-03 15:29:00+00:00,Fatal,Kensington and Chelsea,7.458499908447266,69.84141540527344,0.0,0.0,0.0,34.80000305175781,20.620803833007812
228666,51.481629,-0.181678,Edith Grove junction with King's Road,2014-12-09 14:23:00+00:00,Fatal,Kensington and Chelsea,6.597499847412109,76.43109130859375,0.0,0.0,0.0,89.70000457763672,19.969457626342773
229423,51.562172,-0.045589,Lea Bridge Road 57 metres north east of junction with Waterworks Lane,2014-06-04 02:18:00+00:00,Fatal,Waltham Forest,12.08650016784668,88.45830535888672,0.20000000298023224,0.20000000298023224,0.0,100.0,10.041354179382324
229424,51.611669,-0.031765,Hall Lane junction with Walthamstow Avenue,2014-09-09 08:39:00+00:00,Fatal,Waltham Forest,14.753999710083008,90.14298248291016,0.0,0.0,0.0,69.89999389648438,7.199999809265137
230183,51.602801,0.019115,Woodford Green High Road junction with Forest Approach,2014-02-09 13:40:00+00:00,Fatal,Redbridge,7.548500061035156,65.27910614013672,0.0,0.0,0.0,67.19999694824219,35.94595718383789
230184,51.581608,0.074179,Cranbrook Road junction with Kenwood Garden's,2014-05-02 02:40:00+00:00,Fatal,Redbridge,9.36299991607666,93.15592956542969,0.0,0.0,0.0,100.0,16.520822525024414
230185,51.585326,0.082577,Civic Way 60Nw of junction with Barnardo Drive,2014-06-05 10:16:00+00:00,Fatal,Redbridge,14.943499565124512,56.212158203125,0.0,0.0,0.0,25.5,18.486621856689453
230186,51.558533,0.061877,North Circular Road 340 metres north west of junction with Romford Road,2014-08-28 14:30:00+00:00,Fatal,Redbridge,21.386499404907227,59.93498992919922,0.0,0.0,0.0,68.69999694824219,19.681827545166016
246474,51.523366,-0.108517,"Farringdon Road, junction with Farringdon Lane",2015-08-09 11:11:00+00:00,Fatal,Islington,22.049999237060547,47.57861328125,0.0,0.0,0.0,1.2000000476837158,9.931041717529297
246475,51.522177,-0.107268,"Clerkenwell Road, junction with Farringdon Road",2015-08-20 13:14:00+00:00,Fatal,Islington,19.91950035095215,74.3448715209961,0.0,0.0,0.0,100.0,16.19999885559082
249049,51.472992,0.047649,Baker Road junction with Tellson Avenue,2015-03-20 16:03:00+00:00,Fatal,Greenwich,10.770500183105469,63.280399322509766,0.0,0.0,0.0,0.8999999761581421,4.735060214996338
249050,51.472844,0.014667,Prince of Wales Road junction with St German's Place,2015-04-19 10:47:00+00:00,Fatal,Greenwich,8.313499450683594,61.15296173095703,0.0,0.0,0.0,100.0,14.904172897338867
249051,51.472371,-0.015591,"Lewisham Road, junction with John Penn Street",2015-10-09 09:18:00+00:00,Fatal,Greenwich,12.052000045776367,84.68769836425781,0.0,0.0,0.0,64.79999542236328,3.3190360069274902
249052,51.460357,0.045068,"Rochester Way, junction with Kingsholm Gardens",2015-11-08 02:23:00+00:00,Fatal,Greenwich,8.733000755310059,96.01726531982422,0.0,0.0,0.0,27.600000381469727,6.608721733093262
249053,51.478697,0.101334,"King's Highway, junction with Black Prince Street",2015-11-11 12:21:00+00:00,Fatal,Greenwich,14.541500091552734,75.65457916259766,0.0,0.0,0.0,60.0,24.408424377441406
254297,51.496569,-0.205863,Warwick Road junction with Kensington High Street,2015-03-10 10:04:00+00:00,Fatal,Kensington and Chelsea,8.160500526428223,71.98858642578125,0.0,0.0,0.0,0.0,9.6932954788208
254298,51.512539,-0.197598,"Pembridge Villas, junction with Chepstow Crescent",2015-08-06 23:51:00+00:00,Fatal,Kensington and Chelsea,14.317500114440918,80.82527160644531,0.0,0.0,0.0,1.7999999523162842,7.695919990539551
254299,51.507593,-0.215229,"St. Anns Road, junction with St James's Gardens",2015-12-14 04:52:00+00:00,Fatal,Kensington and Chelsea,6.947499752044678,94.97439575195312,0.0,0.0,0.0,90.0,11.92355728149414
254300,51.517505,-0.210662,"Westway, 714 metres north east of junction with west Cross Route",2015-12-17 15:15:00+00:00,Fatal,Kensington and Chelsea,13.769499778747559,72.78194427490234,0.0,0.0,0.0,100.0,22.2647705078125
243016,51.513339,-0.089043,Prince's Street junction with Cornhill,2015-06-22 08:59:00+00:00,Fatal,City of London,12.79800033569336,83.36600494384766,0.10000000149011612,0.10000000149011612,0.0,78.0,14.799459457397461
264811,51.558365,-0.285228,Empire Way 30 metres south of junction with Engineers Way,2015-01-28 06:54:00+00:00,Fatal,Brent,6.940999984741211,87.09235382080078,0.0,0.0,0.0,100.0,25.98491859436035
252048,51.488256,-0.106081,Kennington Park Road junction with Braganza Street,2015-01-11 18:20:00+00:00,Fatal,Lambeth,7.254000186920166,67.59265899658203,0.0,0.0,0.0,100.0,23.990697860717773
252049,51.489347,-0.109637,Kennington Lane junction with White Hart Street,2015-01-18 17:42:00+00:00,Fatal,Lambeth,1.4909999370574951,83.1436767578125,0.0,0.0,0.0,9.0,8.37338638305664
252050,51.461308,-0.147361,Clapham Common north Side junction with Victoria Rise,2015-03-27 21:01:00+00:00,Fatal,Lambeth,7.0435004234313965,83.2396469116211,0.0,0.0,0.0,45.0,12.074766159057617
252051,51.432065,-0.129266,Streatham High Road junction with Pendennis Road,2015-06-08 17:22:00+00:00,Fatal,Lambeth,14.628000259399414,54.978843688964844,0.0,0.0,0.0,36.0,19.681827545166016
252052,51.429657,-0.130515,Streatham High Road 48 metres north east of junction with Gleneldon Road,2015-07-25 17:46:00+00:00,Fatal,Lambeth,17.26500129699707,54.907508850097656,0.0,0.0,0.0,37.20000076293945,11.966954231262207
252053,51.476042,-0.112635,"Brixton Road, junction with southey Road",2015-09-10 08:16:00+00:00,Fatal,Lambeth,15.503999710083008,85.9010009765625,0.0,0.0,0.0,27.0,17.057313919067383
252054,51.461822,-0.111926,"Coldharbour Lane, junction with Atlantic Road",2015-11-26 11:45:00+00:00,Fatal,Lambeth,9.18899917602539,87.90615844726562,0.0,0.0,0.0,94.19999694824219,7.386581897735596
252074,51.427582,-0.170015,Gilbey Road 91 metres north west of junction with Tooting High Street,2015-02-13 18:30:00+00:00,Fatal,Wandsworth,7.1579999923706055,89.877197265625,0.10000000149011612,0.10000000149011612,0.0,99.9000015258789,22.691425323486328
262188,51.471294,-0.492808,Stanwell Moor Road 360 metres north of junction with Spout Lane north,2015-01-26 19:00:00+00:00,Fatal,Hillingdon,5.08050012588501,77.83393096923828,0.0,0.0,0.0,28.500001907348633,16.923830032348633
262189,51.548585,-0.421315,Western Avenue 1Km east of junction with western Avenue Slip Road,2015-03-05 04:05:00+00:00,Fatal,Hillingdon,0.05250000208616257,90.29659271240234,0.0,0.0,0.0,4.800000190734863,8.287821769714355
262190,51.587902,-0.484333,Moorhall Road 160 metres south west of junction with Dellside,2015-04-07 10:20:00+00:00,Fatal,Hillingdon,10.05150032043457,71.8441162109375,0.0,0.0,0.0,13.800000190734863,4.6102495193481445
262191,51.494343,-0.440044,"M4, 889 metres east of junction with M4",2015-08-08 03:12:00+00:00,Fatal,Hillingdon,14.285000801086426,94.94104766845703,0.0,0.0,0.0,64.5,8.37338638305664
262192,51.540449,-0.472355,"Hillingdon Road, 29 metres south of junction with Manor Waye",2015-08-21 12:23:00+00:00,Fatal,Hillingdon,22.087499618530273,67.70123291015625,0.0,0.0,0.0,37.79999923706055,20.34557342529297
262193,51.52457,-0.420848,"Lansbury Drive, 33 metres south west of junction with Woodstock Gardens",2015-09-27 18:28:00+00:00,Fatal,Hillingdon,13.41349983215332,74.96043395996094,0.0,0.0,0.0,0.0,12.101570129394531
264812,51.583785,-0.283261,The Mall 35 metres north east of junction with Minterne Road,2015-05-31 03:05:00+00:00,Fatal,Brent,10.866999626159668,88.65181732177734,0.6000000238418579,0.6000000238418579,0.0,100.0,20.00835609436035
264813,51.530993,-0.216477,Banister Road junction with Chamberlayne Road,2015-07-23 10:28:00+00:00,Fatal,Brent,17.895999908447266,56.006858825683594,0.0,0.0,0.0,100.0,8.89134407043457
264814,51.548372,-0.264258,"North Circular Road, 184 metres north east of junction with Conduit Way",2015-09-25 20:09:00+00:00,Fatal,Brent,12.741499900817871,76.38102722167969,0.0,0.0,0.0,79.19999694824219,5.692099094390869
264815,51.538073,-0.29969,"Glacier Way, junction with Ealing Road",2015-12-10 18:27:00+00:00,Fatal,Brent,10.585000038146973,90.44009399414062,0.8999999761581421,0.8999999761581421,0.0,100.0,24.967496871948242
264816,51.536745,-0.2461,"Manor Park Road, 74 metres north west of junction with High Street Harlesden",2015-12-11 12:34:00+00:00,Fatal,Brent,9.28749942779541,79.57929229736328,0.10000000149011612,0.10000000149011612,0.0,100.0,19.82616424560547
264817,51.570372,-0.233839,North Circular Road 375 metres north east of junction with Wbnd On-Slip From Edgware Road,2015-12-28 02:00:00+00:00,Fatal,Brent,9.445499420166016,92.21766662597656,0.0,0.0,0.0,32.400001525878906,13.684735298156738
252075,51.431173,-0.14671,Tooting Bec Road junction with Dr Johnson Avenue,2015-05-02 03:10:00+00:00,Fatal,Wandsworth,4.071000099182129,87.43135070800781,0.0,0.0,0.0,35.10000228881836,10.948972702026367
252076,51.427823,-0.168135,"Tooting High Street, junction with Tooting Broadway (Mitcham Road)",2015-11-21 13:20:00+00:00,Fatal,Wandsworth,4.114500045776367,61.697574615478516,0.0,0.0,0.0,27.0,34.3493537902832
252077,51.467564,-0.150563,"Queenstown Road, junction with Robertson Street",2015-11-27 17:50:00+00:00,Fatal,Wandsworth,10.680000305175781,81.43025207519531,0.0,0.0,0.0,90.0,23.233251571655273
252078,51.444647,-0.166354,"Althorp Road, 55 metres south east of junction with Bellevue Road",2015-12-11 11:15:00+00:00,Fatal,Wandsworth,9.536499977111816,80.44271850585938,0.0,0.0,0.0,100.0,20.188907623291016
252079,51.461283,-0.157151,"Clapham Common north Side, junction with Sugden Road",2015-12-18 13:00:00+00:00,Fatal,Wandsworth,12.356500625610352,85.29051971435547,0.0,0.0,0.0,100.0,19.513195037841797
614156,51.513339,-0.089043,Prince's Street junction with Cornhill,2015-06-22 08:59:00+00:00,Fatal,City of London,12.79800033569336,83.36600494384766,0.10000000149011612,0.10000000149011612,0.0,78.0,14.799459457397461
259781,51.344813,-0.214237,Sandy Lane 103 metres north of junction with Warren Avenue,2015-03-14 23:35:00+00:00,Fatal,Sutton,4.28849983215332,80.55374908447266,0.0,0.0,0.0,100.0,19.008546829223633
259782,51.344392,-0.204346,Belmont Rise junction with northdown Road,2015-04-23 18:48:00+00:00,Fatal,Sutton,14.23449993133545,59.41822052001953,0.0,0.0,0.0,0.0,4.379589080810547
259783,51.337846,-0.153491,"Little Woodcote Lane, 153 metres north east of junction with Lower Pillory Down",2015-12-30 17:39:00+00:00,Fatal,Sutton,11.361000061035156,71.59648895263672,0.30000001192092896,0.30000001192092896,0.0,100.0,31.328271865844727
615841,51.496795,-0.141787,Bressenden Place junction with Victoria Street,2015-02-19 07:55:00+00:00,Fatal,City of Westminster,4.110499858856201,88.05977630615234,0.0,0.0,0.0,63.89999771118164,21.900903701782227
615842,51.494677,-0.125119,Lambeth Bridge junction with Millbank,2015-04-09 09:33:00+00:00,Fatal,City of Westminster,9.214999198913574,89.11736297607422,0.0,0.0,0.0,62.099998474121094,4.320000171661377
615843,51.517091,-0.183725,"Bishop's Bridge Road, junction with Gloucester Terrace",2015-08-18 00:06:00+00:00,Fatal,City of Westminster,14.767499923706055,73.45223236083984,0.0,0.0,0.0,99.30000305175781,9.826087951660156
615844,51.524769,-0.168572,"Lisson Grove, junction with Church Street",2015-09-02 11:32:00+00:00,Fatal,City of Westminster,15.295999526977539,74.28360748291016,0.0,0.0,0.0,53.69999694824219,7.9932966232299805
244701,51.496795,-0.141787,Bressenden Place junction with Victoria Street,2015-02-19 07:55:00+00:00,Fatal,City of Westminster,4.110499858856201,88.05977630615234,0.0,0.0,0.0,63.89999771118164,21.900903701782227
244702,51.494677,-0.125119,Lambeth Bridge junction with Millbank,2015-04-09 09:33:00+00:00,Fatal,City of Westminster,9.214999198913574,89.11736297607422,0.0,0.0,0.0,62.099998474121094,4.320000171661377
244703,51.517091,-0.183725,"Bishop's Bridge Road, junction with Gloucester Terrace",2015-08-18 00:06:00+00:00,Fatal,City of Westminster,14.767499923706055,73.45223236083984,0.0,0.0,0.0,99.30000305175781,9.826087951660156
244704,51.524769,-0.168572,"Lisson Grove, junction with Church Street",2015-09-02 11:32:00+00:00,Fatal,City of Westminster,15.295999526977539,74.28360748291016,0.0,0.0,0.0,53.69999694824219,7.9932966232299805
265240,51.616074,-0.314832,Rectory Lane junction with Old Church Lane,2015-01-23 11:04:00+00:00,Fatal,Harrow,0.7179999351501465,83.96735382080078,0.0,0.0,0.0,28.200000762939453,9.793058395385742
265241,51.602022,-0.269866,Oakleigh Avenue junction with Parkway,2015-01-19 12:00:00+00:00,Fatal,Harrow,2.202000141143799,77.37134552001953,0.0,0.0,0.0,32.39999771118164,6.618518829345703
265242,51.591563,-0.330031,Christchurch Avenue junction with Forward Drive,2015-06-21 00:04:00+00:00,Fatal,Harrow,14.545499801635742,95.88023376464844,0.0,0.0,0.0,88.19999694824219,14.973575592041016
265243,51.614731,-0.340447,Brookshill 50 metres north of junction with Harrow Weald Park,2015-07-28 14:10:00+00:00,Fatal,Harrow,16.80350112915039,54.41615676879883,0.0,0.0,0.0,54.0,25.241107940673828
618459,51.574354,-0.086341,Seven Sisters Road junction with Amhurst Park,2015-01-20 08:00:00+00:00,Fatal,Hackney,-2.615499973297119,97.79865264892578,0.0,0.0,0.0,100.0,5.86037540435791
618460,51.525835,-0.08333,Great eastern Street 25 metres south east of junction with Rivington Street,2015-01-26 02:04:00+00:00,Fatal,Hackney,7.276000022888184,93.0451889038086,0.0,0.0,0.0,100.0,16.422470092773438
618461,51.548379,-0.043584,Homerton High Street junction with Wardle Street,2015-02-02 16:20:00+00:00,Fatal,Hackney,1.6759999990463257,63.44430923461914,0.0,0.0,0.0,81.30000305175781,10.5142183303833
618462,51.532119,-0.077155,"Kingsland Road, 37 metres south of junction with Hare Walk",2015-08-01 05:05:00+00:00,Fatal,Hackney,8.25,92.46228790283203,0.0,0.0,0.0,9.300000190734863,5.759999752044678
618463,51.564067,-0.07321,"Stamford Hill, junction with Cazenove Road",2015-08-22 17:06:00+00:00,Fatal,Hackney,25.947500228881836,55.82111358642578,0.0,0.0,0.0,1.2000000476837158,14.386493682861328
618464,51.572065,-0.067388,"Clapton Common, junction with Craven Walk",2015-10-31 13:23:00+00:00,Fatal,Hackney,13.276000022888184,85.10498046875,0.0,0.0,0.0,43.5,6.297428131103516
618465,51.567578,-0.057622,"Jessam Avenue, 83 metres north west of junction with Moresby Road",2015-11-11 20:22:00+00:00,Fatal,Hackney,12.414999961853027,90.26996612548828,0.0,0.0,0.0,88.19999694824219,19.3464412689209
254941,51.590115,-0.017394,Forest Road junction with Hoe Street,2015-01-22 22:18:00+00:00,Fatal,Waltham Forest,-0.49800002574920654,89.9227066040039,0.0,0.0,0.0,40.5,6.618518829345703
249936,51.434364,-0.012203,Bellingham Road junction with Conisborough Crescent,2015-06-17 16:55:00+00:00,Fatal,Lewisham,21.8075008392334,67.86167907714844,0.0,0.0,0.0,65.70000457763672,22.346113204956055
249937,51.459351,-0.043507,"Frendsbury Road, junction with St Norbert Road",2015-09-26 15:12:00+00:00,Fatal,Lewisham,15.92199993133545,56.84833526611328,0.0,0.0,0.0,83.69999694824219,10.464797019958496
247319,51.574354,-0.086341,Seven Sisters Road junction with Amhurst Park,2015-01-20 08:00:00+00:00,Fatal,Hackney,-2.615499973297119,97.79865264892578,0.0,0.0,0.0,100.0,5.86037540435791
247320,51.525835,-0.08333,Great eastern Street 25 metres south east of junction with Rivington Street,2015-01-26 02:04:00+00:00,Fatal,Hackney,7.276000022888184,93.0451889038086,0.0,0.0,0.0,100.0,16.422470092773438
247321,51.548379,-0.043584,Homerton High Street junction with Wardle Street,2015-02-02 16:20:00+00:00,Fatal,Hackney,1.6759999990463257,63.44430923461914,0.0,0.0,0.0,81.30000305175781,10.5142183303833
247322,51.532119,-0.077155,"Kingsland Road, 37 metres south of junction with Hare Walk",2015-08-01 05:05:00+00:00,Fatal,Hackney,8.25,92.46228790283203,0.0,0.0,0.0,9.300000190734863,5.759999752044678
247323,51.564067,-0.07321,"Stamford Hill, junction with Cazenove Road",2015-08-22 17:06:00+00:00,Fatal,Hackney,25.947500228881836,55.82111358642578,0.0,0.0,0.0,1.2000000476837158,14.386493682861328
247324,51.572065,-0.067388,"Clapton Common, junction with Craven Walk",2015-10-31 13:23:00+00:00,Fatal,Hackney,13.276000022888184,85.10498046875,0.0,0.0,0.0,43.5,6.297428131103516
247325,51.567578,-0.057622,"Jessam Avenue, 83 metres north west of junction with Moresby Road",2015-11-11 20:22:00+00:00,Fatal,Hackney,12.414999961853027,90.26996612548828,0.0,0.0,0.0,88.19999694824219,19.3464412689209
